#timestamp_kf,x,y,z,qw,qx,qy,qz,vx,vy,vz
11754880000,0,0,0,1,0,0,0,0,0,0
12004879999,-19.848905592587996694,24.129255350726992901,2.4927868702426136949,0.99988889070472997123,0.00011109566222091669951,0.010650576869151101925,0.010428763846818560335,-0.00078366049158061891824,0.037572217091279745682,0.0038949090903489446899
12204879999,-19.848304644223297544,24.126413613030997851,2.4931010246092717431,0.99985475512380050933,0.0076854955909119023957,0.010998103372118490928,0.010509211962045145877,0.0020214398868530431344,0.018207227777282265768,0.0026733835827539398182
12404880000,-19.847290887605559817,24.155510455427087635,2.502146180145738974,0.99986740687662023497,0.0019419750011371824435,0.01159691184705479404,0.011265391006519631656,0.0056970608771136702075,0.10573429827053244801,0.028398245499402632874
12654880000,-19.850458083989128255,24.204811738489272699,2.4997870966358139988,0.9998895859423146959,-0.00038657076003139326974,0.010723808157620912454,0.010279417578467540256,-0.0034951061662404402444,0.18544741663686004074,0.013621633876936942512
12904880000,-19.851265820045711052,24.255985078361842255,2.5020244925067998132,0.99988719370171230683,-0.00050446916188078894973,0.010776328398877212458,0.010450652057111511212,-0.0036443477150573770629,0.23000580415714363958,0.012877459152379762408
13154880000,-19.851981826915558571,24.314061374203511434,2.5030255928019133904,0.99988379300697693974,-0.00021422494452851695095,0.010761076710517982619,0.010796009340692854644,-0.0038951366036496818876,0.26353487080422760558,0.010435441632103527668
13404880000,-19.852771600987324518,24.382361773311469477,2.5040548919703637942,0.99988221438506985628,-5.6292093028580467281e-05,0.010761949085568206855,0.010942332451949837724,-0.0040117334443915391579,0.2952286663651799703,0.0085784898860880465926
13654880000,-19.854759779177431511,24.456960448186251256,2.5051131357727776106,0.99988108014914911514,0.00013809579887694340989,0.010666187949578574343,0.011137276325269892391,-0.0058917814553350739137,0.32109192496996524779,0.0072488777473020717113
13904880000,-19.857155879020208289,24.539833969641406952,2.5061105170051392044,0.99988015273139596584,0.00022583524922431817998,0.010611232729221027268,0.011270799095306120383,-0.0076930259435834015547,0.34581884474801716234,0.0061276284021390022005
14154880000,-19.858572845302951748,24.628404689545362771,2.507946370013667714,0.99987747495047651913,0.00035632067190279021829,0.010709577415226736313,0.011411094330745006134,-0.0069552562273182431604,0.36729867480052436068,0.0057302408250551797181
14404880000,-19.860285101794726614,24.722670231846795019,2.5084333627470778438,0.99987740263772173499,0.00046994594200736641279,0.010717476392884612083,0.011405899570958050529,-0.0072791477297632087642,0.38646606547136441723,0.0043380151465096912847
14654880000,-19.862501803919343502,24.821793177183018031,2.5084484536319382464,0.99987683313456432455,0.00055039996479324857469,0.010707062960383319575,0.011461868234962493962,-0.0080641789326554007972,0.4037840996612876987,0.0027937074532705524765
14904880000,-19.864972152249180226,24.925075915629012258,2.5083372536329782143,0.99987665849356222036,0.00062897615454601298046,0.010677312230433598852,0.011500747466100575203,-0.0091464276495084647495,0.41875687875438977192,0.0016010899267132018206
15154880000,-19.867524197361007054,25.028449283267416803,2.5088749074086802437,0.99987792355552385093,0.00065170372554354332687,0.01065968995003340955,0.011405449518429351327,-0.008655419377818473689,0.38287829850222132588,0.001188490551809777071
15404880000,-19.869065145040519127,25.118850968728789752,2.5097033015187921734,0.99987712667350736595,0.00071539033391769166724,0.010716433560362002494,0.011418310888538384454,-0.0064242386943150642936,0.32500423691441221452,0.00093616075379953029093
15654880000,-19.871191542334589286,25.186642747634273576,2.5100089847273090449,0.99987495165706907763,0.00073598762358625057466,0.010719921620005675583,0.011602700179375636386,-0.0045489312276481251585,0.22148150638200753137,0.00051847660702839296586
15904880000,-19.871905936359947731,25.229592264535821045,2.5099452235624202245,0.99987377069513394545,0.00078886799207145586344,0.010742745611332744568,0.01167963098371864808,-0.0021218210598347676463,0.12899561515122667799,-0.00011082759716876509513
16104880000,-19.872606600093170925,25.248169074848039628,2.5093498807360559155,0.99987305316486885243,0.00083153327933342430656,0.010717423913367661245,0.011761076984260432354,-0.0013722726832461544337,0.062523659099896239377,-0.00069868248688467456207
16304880000,-19.873263258722762004,25.255726834836423222,2.5091411336950240063,0.99987273774303853102,0.00084725126678457786476,0.010704178910924098261,0.011798772706290681228,-0.00067277800330151939223,0.0033469510617483155812,-0.0007764178080770654973
16504880000,-19.872800720135305852,25.251587108157057315,2.5092763174602734644,0.99987240307630598224,0.00087509870620010950151,0.010730775940447665612,0.011800941334629617974,0.0010657475245789713256,-0.050741646690919031681,-0.00073866330177165407788
16754880000,-19.872341158808847439,25.232889352079098444,2.5090474874313430931,0.99987288109881422571,0.00087600658302345874983,0.010731839891490728423,0.011759331110494290404,0.0024146322331979911888,-0.11048849319089110166,-0.0008236015214882744153
17004879999,-19.871664960158042845,25.203967237456506467,2.509294258288262025,0.99987449812682993588,0.00080060784574319861923,0.010722755122017143398,0.011634841867876704463,0.0035396269539750514418,-0.15951040426680673789,-0.00024742517485326425645
17204879999,-19.870284778762801636,25.171183264811286762,2.5094326933428807713,0.99987680274613621734,0.00077469581686156108093,0.010737927584555840774,0.011422612999848522075,0.0048704039203008100967,-0.19580047544217787925,-1.2987267071008608212e-05
17404879999,-19.869187224322576668,25.131504727495880047,2.509574435236310741,0.99987977762998148101,0.00074822161166489763694,0.010746481814619528519,0.011152738661267163137,0.0055797801811662446625,-0.22856412004290790896,0.00028326696746349609669
17604880000,-19.868043129010906966,25.085155217120409077,2.5092180859157586781,0.99988264192996545443,0.00069341873315232455642,0.010729134791483775635,0.010913624706716005403,0.0055948693161058243861,-0.25805152982857965105,0.00029950030143184439881
17804880000,-19.86702474518357775,25.033468234882494841,2.5091220629464356939,0.9998855476244038476,0.00067653852308812920113,0.010737255710604161688,0.010636977356266648712,0.0056575160660198870605,-0.28525048842454625575,0.00033396981956387850055
18054880000,-19.865975832197584339,24.959701017257017952,2.5091476840880058141,0.99988623126854936363,0.00063652842412718869339,0.010809611598467766883,0.010501030817616665083,0.0055391660114529079478,-0.31590848063546383973,0.00069818625593063979914
18254880000,-19.865229936374586117,24.894481224685673482,2.5093001319299834684,0.99988536354440449294,0.00063572346246067092546,0.01087125612783704752,0.010520048267774384856,0.0055057547379629033155,-0.33811401461845280725,0.00091097340693973443988
18504880000,-19.863905171913327052,24.808057631571728052,2.5092825483861860292,0.99988630291940072681,0.0005840985240103289608,0.010856766910863329539,0.010448477177541800123,0.0052326145585839178506,-0.36177293611209293545,0.0011381277717970139478
18754880000,-19.862367570946567241,24.715279052983756714,2.5096717962991013096,0.99988645306611978469,0.00057523676711399116413,0.010864004778597377565,0.010427055082161658731,0.0057325531530149475418,-0.38363603416554148406,0.0014172735834939499157
19004879999,-19.860573977093437747,24.618227243232869483,2.5098834675204555467,0.99988740005825582635,0.00054103212244307303472,0.010872678846041230333,0.010328569295630212269,0.0062065361305523314428,-0.4023720126837321831,0.0014236584962296356793
19204879999,-19.858888186817747368,24.537675974382626265,2.5096717328089659382,0.99988840053981764555,0.00050049100254650992145,0.010872610781189007145,0.010233391885500145099,0.0065408429287663397145,-0.41543200362022641992,0.0010151238218404554352
19404879999,-19.857498092096665943,24.45365817452857371,2.5097782749985011463,0.99988850320189370802,0.00050180122903034651578,0.010880050394347837855,0.01021537388544952081,0.0068639914313713412675,-0.42783595972368693161,0.00086832964227737303737
19604880000,-19.8560405135641318,24.367501630467696572,2.5099863587018620414,0.9998886705557360477,0.00049558035902521550397,0.01088858463561526678,0.010190172668974008946,0.007103500175900953964,-0.43883248274766151198,0.0009328428779031791053
19804880000,-19.853853806638941393,24.279434584230976668,2.509843794397770278,0.9998890854413675644,0.00048839004289974550111,0.010892477592857319896,0.010145551847021407055,0.0078483437630508835758,-0.44884698081692780969,0.00058528332520845513607
20054880000,-19.851077585978824658,24.166744982287408305,2.5096654417456942809,0.99988853543965783288,0.00048336076704578458899,0.010922297207680731201,0.010167914359004971703,0.0088421786130828527311,-0.45931115336930000703,0.00010671235052999041406
20254880000,-19.849150479988779239,24.074401666302048142,2.509485906368690511,0.99988853473688876772,0.0004812578482281772217,0.010923730613862810829,0.010166543270777038052,0.0092416786508706244563,-0.46728364073593103845,-0.00020768061501794991505
20504880000,-19.846169276278182281,23.957954781625517171,2.5091667006052960076,0.99988788444058174232,0.00048469875918255296392,0.010944727234776682051,0.01020767171331506476,0.0095505463710144691825,-0.45114037950696450618,-0.00053256187863400450064
20754880000,-19.843920663359874368,23.852594266877400031,2.5089639210410830117,0.99988788986104970569,0.00046025123953413190443,0.010950398860217891786,0.010202188138620902139,0.0085880928142970641009,-0.39774801826482752976,-0.00062273664627833340279
21004879999,-19.841876517209623643,23.768320043424022714,2.5086873555061646179,0.9998880686432423115,0.00042451116769583592493,0.010956991198624057432,0.010179111897826036842,0.0065693693947210364883,-0.28772155598554510769,-0.00071175859758616680066
