#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
11754880000,-19.848849999999998772,24.126590000000000202,2.4920749999999998181,0.99988889070472997123,0.00011109566222091669951,0.010650576869151101925,0.010428763846818560335,-6.7901884337690301963e-12,3.8766989353701860451e-13,0.0015929984423470515496,0,0,0,0,0,0
12004879999,-19.848641119390158849,24.124599479851557504,2.4925915317181837061,0.99988890670433960839,0.00011173483887788227703,0.010648997240096635605,0.010428836114670960583,0.0013330201414720036814,0.00025439826849223828864,0.0026222630879054091915,-4.9713698495960280291e-06,1.2679395120249141376e-05,-5.3449855512750490291e-07,-0.00018209280636285668574,0.00061034971580231764041,0.0073414441829979231596
12204879999,-19.848175383666717408,24.134447063616004669,2.4958925612669689009,0.9998842698213040725,0.00013502709898786103269,0.010833350121540873123,0.010680227373247445574,0.0032294201578187539323,0.069571627956831916251,0.020944430703833862711,-0.00022501291877801527733,-0.001853411502681350442,-0.0025017289996403990412,0.00073592620617646741996,-0.00048160305131415034711,-0.034283987335167347144
12404880000,-19.848651028788776074,24.156820992857856112,2.4979561532265122104,0.9998843414954248221,0.00011942177178752811327,0.010858899152546544822,0.01064770772964082797,-0.002755287532865666883,0.13466070337847693694,0.011378800936123027732,0.00014970503692419799687,-0.00025000541321456865723,0.00032069617786650459965,0.00019247695662630932758,-0.0003809160008981093558,-0.0093110499929335115155
12654880000,-19.8494180571447707,24.196593133445535528,2.5007208956192910065,0.99988387415127932822,5.3650122791938153414e-05,0.010895771715084396486,0.010654458814291488736,-0.003270983764014218087,0.18452311310185448567,0.011634098944520113866,0.00052149272580202256887,-0.00029438478849897397813,-3.9773136929395773616e-05,6.9957887444259945521e-05,-5.7592364198679434073e-05,-0.0072037952092589164349
12904880000,-19.850248324564191194,24.247174430547563162,2.5031945339909325021,0.99988294405055733183,1.8675740653756628016e-05,0.010917563262326254389,0.01071935914220269008,-0.0035831264757705196151,0.2244004170646619889,0.01009851616375445453,0.00028413628566276237074,-0.00016037831643016045038,-0.00052518989334249970881,1.1822188114646990816e-05,-0.00017553638869025647547,-0.0046502336915543660001
13154880000,-19.851146400293181671,24.307623365649110525,2.5053843709623078162,0.99988195480586972153,5.1897788488910204119e-06,0.010933573916364324949,0.010795063134311885106,-0.0038075897598626694263,0.26114686359656719139,0.0087206182504466316086,0.00010879817432758032278,-0.00010999707636057497856,-0.00062392690310112395614,-4.0900817949422316655e-06,-0.00056023442288846703185,-0.0033290884422544448837
13404880000,-19.852380110697882998,24.376389001979788418,2.5073077630274203109,0.99988098410561354612,1.4852740625242699917e-05,0.010932919961951078833,0.010885249858911072093,-0.00534557544309581089,0.29182903526156789287,0.0076004333689584716027,-7.3102311929649799746e-05,1.0915377522465111843e-05,-0.00074874796064892045703,-4.2766976390489053043e-05,-0.00053490162932564742828,-0.0026871278805572756249
13654880000,-19.853979262458278043,24.452796699295468841,2.5089802499972777561,0.99987997597612243705,3.3474626377335672312e-05,0.010926143378342847642,0.010984166436896002084,-0.0069269740193784613141,0.32034172914031611157,0.0065657949888270304706,-0.00014469337149656619429,6.3238078862258296749e-05,-0.00078688917492229564984,0.00010441471415525474238,-0.00083769239820138388306,-0.0022756372311973980908
13904880000,-19.855554462207745559,24.535869774312178748,2.5105316871626595088,0.99987874662083153776,5.9513696434162927117e-05,0.010933449212432579806,0.01108820104405594531,-0.0066498827066273835315,0.34517475226510563324,0.0061465188988515922358,-0.00019928532019860436641,-3.7248178374769239682e-05,-0.00082222767471664868176,0.000308654408839261873,-0.0020842512654586416859,-0.0020960471024915150288
14154880000,-19.857242569823725375,24.624861022780475395,2.5117428840681319535,0.99987761360507498853,9.1399299942086884452e-05,0.010940320577177515757,0.011182971128291165769,-0.0070213170927517836936,0.36725732736923583088,0.0048109208395745155923,-0.00023848958222045220172,-2.6642281073818577849e-05,-0.00074110798379813287457,0.00051350914954258165216,-0.0033298307718922174475,-0.001487712506741484253
14404880000,-19.859119845535577298,24.719128397640051986,2.5125767380091574843,0.9998765181198833174,0.00012398448590706081444,0.010945302071584582515,0.011275349345666199272,-0.007769558346976524095,0.38701677471398693298,0.0033190619727573901498,-0.00024302897211922637596,-1.2040093211986465765e-05,-0.00071581094159257755479,0.00065629030952366442311,-0.0046162539951121270981,-0.00084003812494218505283
14654880000,-19.861237932365757075,24.81800645187598775,2.513095817879278826,0.9998754962430077553,0.00015939946663553734938,0.010946879381252837965,0.011363645384309908892,-0.00874635027452015483,0.40423029530843634927,0.002113243348160856374,-0.00026517955222811603541,7.2007493840656204207e-06,-0.00068411027255414150888,0.00069192474100464090511,-0.0055316005012142673708,-0.00043802212067168839593
14904880000,-19.86355823900105122,24.921120809049185141,2.5134877993596522749,0.99987461164004687308,0.00019449582218243317931,0.010947496393975636106,0.011440082680791776107,-0.0094106455205094988181,0.42015881348391553862,0.0016664097486158552762,-0.00026436029103173885229,4.5236529186374821663e-06,-0.00057811782330711687997,0.00044086970279802256082,-0.0059668621572482967094,-0.00043756260482562383879
15154880000,-19.865720570479229679,25.022959997306053026,2.5137947909605387053,0.99987371513726419625,0.0002313141605124832299,0.010954001892942778415,0.011511303744259729007,-0.0079067276806583930426,0.38343768153151763789,0.0013482171590862377514,-0.00027417921520315623098,-4.2594571934018712271e-05,-0.00054594421785983133361,0.00050054376933701433695,-0.006662570353114165983,-0.00041388153400358186282
15404880000,-19.867689006996940293,25.112615465783473923,2.513999427190211744,0.99987276119058798862,0.00026561459954720702823,0.010959441268556777832,0.0115879905537577578,-0.0070223797532061402876,0.32491160496176502148,0.00091864073992877024605,-0.00025692948038905875224,-3.6136408536096175281e-05,-0.0006053441984082426992,0.00084676280258334183509,-0.0065761634131847133272,-0.00035485987095720784249
15654880000,-19.869108335700932599,25.180612753426018458,2.5140526608216209326,0.99987182820638231817,0.00030017448549670821406,0.010966150232605390707,0.01166107214538575701,-0.0043979267259706168736,0.2207304238205111957,0.00023816419991530611653,-0.0002680432428759869359,-4.2533173784899659339e-05,-0.00060623120078395591193,0.0010331149884583194429,-0.0063813763708346861112,-0.00015164492609216135882
15904880000,-19.870098362924188962,25.224101254344205358,2.513946295002705611,0.99987089113814087149,0.00033592135612590663489,0.010970529944233906039,0.011736084705046855026,-0.0029029947051786375925,0.12843582450089982561,-0.00045233352912514188885,-0.00027701925307633190262,-2.4171739288539955087e-05,-0.00061604403861356769184,0.0011896302132928472575,-0.0062445513844098460635,-5.9882978597255564351e-08
16104880000,-19.870641786853482813,25.24331610552116345,2.5138309101270688295,0.99987015365187326132,0.00036319392712910107505,0.010972190043151175062,0.011796396568707808936,-0.0019854110609886814129,0.063165669308559685424,-0.00059890720904591824778,-0.00027010751989319940801,-1.562464747770863331e-05,-0.0006055059250601492471,0.0013348583726423015293,-0.0063940026697906745048,-8.9819939045895596358e-05
16304880000,-19.870822943868834187,25.250027141741412606,2.5137172040098314518,0.99986942821135238457,0.00039074727781897761235,0.01097542737313348879,0.011853853333142571821,-0.00020462417200919598773,0.0036164187394771129397,-0.00061660641590839313213,-0.00026896534706712343747,-2.7519415946933151987e-05,-0.00058093942205790169171,0.001410672920166600652,-0.0065143133583135939477,-0.00015908103985545578567
16504880000,-19.87074980497614618,25.245541721544480396,2.5135873981515337583,0.99986875211635917182,0.00041672156314239057213,0.010978459428148181279,0.011907069874501850434,0.00098590273748984163724,-0.049594479681292651108,-0.00072417774151141011026,-0.0002555920639179617591,-2.753583720453538298e-05,-0.0005350818120905870192,0.0013763749140514609098,-0.0066934572695235760795,-0.00016561372344798329739
16754880000,-19.870341566846178694,25.226509677287399569,2.513530765912106002,0.99986798667997867085,0.00044321014456354362442,0.010980900572722090275,0.011967982282065383476,0.0022743579644385089437,-0.10612169336519532148,-0.00027631998550571340752,-0.00020680956836663697647,-2.7226693826621772984e-05,-0.00046146341964679236892,0.0011237734176052637403,-0.0075885525327537787371,-0.00046925172521698592116
17004879999,-19.869490253553099279,25.193728074281722229,2.5135222508039753997,0.99986736704112511021,0.00046745666641494454082,0.010984783425809810722,0.0120151713928304954,0.003900194684309116807,-0.15766211239975025382,-7.8500582572856014967e-05,-0.00019047397052411997685,-3.2914945233580714589e-05,-0.00036626191817172544041,0.0010364539301401431894,-0.0078045331564232421975,-0.00055118638177011774777
17204879999,-19.868583680297607685,25.158744798109449192,2.5135652644601145234,0.99986701016560985966,0.00048487879378860250469,0.010987797046443162352,0.012041394898587864243,0.0046938433295379009338,-0.19409891473641213699,0.00017923231570942792798,-0.00017528062287628195419,-3.3524465909701721595e-05,-0.00025729479910483507143,0.0011278459109630991578,-0.0079450656080069931297,-0.00064948138014836833461
17404879999,-19.867583589717487058,25.116827911316956801,2.5136061308587929197,0.99986676708305222139,0.00049961538118735914979,0.010990038524350643351,0.01205891871551448627,0.0048972125133353895665,-0.22695285671404252792,0.00018679224353119208918,-0.00015393637293981341494,-2.0725884060826025939e-05,-0.00016628432007297278732,0.0013087338406336927223,-0.0076978409367844495559,-0.000608082623217721485
