#timestamp_lkf,x,y,z,qw,qx,qy,qz
1751615316753371000,0,0,0,1,0,0,0
1751615316970794439,0,0,0,1,0,0,0
1751615317186959505,0.14681860338783842002,-0.038097873179948116285,0.065575088362669120556,0.9991554073211121878,-0.012849121702504136266,-0.038173092776581943331,0.0081355442551357369518
1751615317401767015,-0.0047290529607894038477,0.017464128236173270814,-0.037417643337837258599,0.99992302476768590846,0.0052447883356356063411,-0.0034593541694203765874,0.010699046849455688332
1751615317615556717,-0.077058005465030554593,-0.3659732138844572491,-0.64926194671354653387,0.99979190766573755589,-0.020010766349401912928,0.0035515182311164415589,0.0017599188813913189434
1751615317825954676,0.026910651519645334417,-0.062153610238828801982,-0.086538526457984765727,0.99769839432891094244,-0.040816062210330704418,-0.014539885585396121123,-0.052158937358030531273
1751615318032253981,0.0060044230837432710501,-0.0076037541289778604048,0.00039494096657455290966,0.99998149324271967675,-0.0037373878119998423658,-0.0038191819918895822394,0.0029084279802395222522
1751615318535342216,0.32004608571922676941,0.051250486812245428514,-0.035809113260179659122,0.9989332522542729853,0.0090384960191111259065,-0.045271338997543229821,-0.0010812010836253216784
1751615318764677763,0.12618102254683655206,0.39786380480283156658,-0.13930943346000745908,0.96839787638689422966,0.22027653607357017274,-0.10326323223766256665,0.054959126017554739418
1751615318990565777,0.031326340529114871103,0.04771806982437559741,-0.041465167583875084389,0.99992906669672221298,0.0028012801950119338608,-0.0051490324693395693803,0.010368310803648363508
1751615319221622705,-0.022106318202427699404,0.01616610948877439391,0.012181565067065136532,0.99999421468889215792,0.0022812765399446398307,0.0016563834159276091818,0.0019033549520775742275
1751615319426081896,-0.12062859045463197871,-0.14168674367019368221,0.0024189760078823230316,0.99949161895302696124,-0.023320488632523936334,0.02114871921381317188,-0.0050388617973857142626
1751615319630288124,0.0095935498458496193397,-0.0035916695983708724071,-0.10223542030019761029,0.99925021766953658897,-0.014778321027630833898,-0.010262903893360854346,0.034282306203990357829
1751615321983433247,0.0057834632282373066303,0.0016457060378300553127,0.015808496727150123107,0.9999966887270876903,0.0001777689721499721182,-0.0025007418306628548081,0.00058070934988879621252
1751615326983789921,-0.01532119904051876258,-0.011001578940387168881,0.014211416074758176364,0.99999369377763247524,-0.0025464895669151678924,0.0011971903468730540378,0.0021666866699944797338
1751615330582705736,0.0067172534189974264507,-0.006491981645940003709,0.0073705601749756155527,0.99999307189106023674,-0.0014497615048100047103,-0.0026611003168939932617,0.002161690672538644966
1751615331587571383,-0.02078152572965427658,0.019826583762855565229,0.00080718709109128816692,0.9996382449801841652,0.011606337084778159743,0.0078297092216374399726,-0.022964489237003015559
1751615331820255280,0.36626343906187630584,0.10936874888855502297,0.020914775472338664741,0.99841854803824003906,0.0015099504738239446274,-0.019599336930891501224,0.052668671662089411312
1751615332052896738,0.16776332617940786784,-0.40645723254499610544,0.38759803403514225817,0.91440828335159185514,-0.35293299359184865382,0.17445710988816945375,-0.094130283021770455587
1751615332285558701,0.066292339780141595895,0.42421619708022650919,-0.13867887705358183936,0.96103779499300256983,0.16019668327766506399,-0.081310622851479372186,0.2100760859149080062
1751615332518384457,-0.25408544959996859358,-0.089516346722903136768,-0.17841524348239246045,0.9917059895358540933,-0.048747144534626619949,0.036159081487619856854,-0.11329372023375498812
1751615332751172066,0.71882274470176021897,-0.0097371941590523314325,-0.17600538065733029036,0.95995360223467751659,0.04561575603723264094,-0.2414311262708584982,0.13460793299580389726
1751615332983923435,0.12197073567004007577,0.042793167986437646855,-0.2005045704636586601,0.99550184450786161072,0.038597296337379294329,-0.076729765708828043258,0.039985864391782886818
1751615333216636419,-0.127511760842172861,0.61747889037511916044,0.14301138974950466931,0.99547877419495378604,0.087816949317815695686,-0.00022569648637691858725,-0.036195892044827440714
1751615333449464083,0.0038704223583937991116,0.022389227455448010295,-0.0099836053619650755309,0.99951667094131946278,0.01850779378252367241,-0.003003137135046775319,-0.024796516832688610121
1751615333682260036,0.038350924710338928081,0.0046448495475394629278,-0.015891367988523530386,0.99941301790516390291,0.0013575684155577487713,-0.034207460615833608364,0.0012752599368036289691
1751615333915020466,-0.043449351531582580677,0.067487612725570259031,-0.36136529724145804998,0.98437938254683832184,0.014022931824333596806,-0.17427720604421412243,0.02068922553353895466
1751615334147743464,-0.52516441448576689499,-0.26216173243216084332,-0.092172309479915504049,0.96845683943771343483,-0.11893324919272772744,-0.096165348358601077106,-0.19671923687795372926
1751615334380507469,-0.090411468830695840282,0.044978599840467217708,-0.12042927422891769318,0.99898963269267682108,0.012163841538367635084,-0.043186395113640654864,-0.0025865051069693359605
1751615334613270044,0.35779315661768257284,0.062224811274315339205,-0.034350662841911461243,0.99755266783818274945,0.01661520615785885141,-0.066614315931920645153,0.013234149998335985668
1751615334845994473,0.11804916904862436389,0.089636592887478550029,0.011716863075950767481,0.99759733385704507658,0.024185502755770332817,-0.047371902008795249706,0.044390582760707460175
1751615335078678846,0.28387885913502114432,0.11734110767479047355,0.058238115831636849684,0.9943387427971668302,0.030794156744729694192,-0.10169279540813411233,0.00087169089143799346076
